Bedroom,LGA,Period,Affordable,Percent
1br,Wellington,2007-06-01 00:00:00,23,0.767
1br,Wellington,2007-09-01 00:00:00,20,0.667
1br,Wellington,2007-12-01 00:00:00,16,0.762
1br,Wellington,2008-03-01 00:00:00,14,0.538
1br,Wellington,2008-06-01 00:00:00,11,0.55
1br,Wellington,2008-09-01 00:00:00,15,0.652
1br,Wellington,2008-12-01 00:00:00,9,0.529
1br,Wellington,2009-03-01 00:00:00,23,0.697
1br,Wellington,2009-06-01 00:00:00,10,0.435
1br,Wellington,2009-09-01 00:00:00,14,0.609
1br,Wellington,2009-12-01 00:00:00,11,0.407
1br,Wellington,2010-03-01 00:00:00,11,0.458
1br,Wellington,2010-06-01 00:00:00,14,0.483
1br,Wellington,2010-09-01 00:00:00,9,0.29
1br,Wellington,2010-12-01 00:00:00,9,0.429
1br,Wellington,2011-03-01 00:00:00,7,0.25
1br,Wellington,2011-06-01 00:00:00,7,0.389
1br,Wellington,2011-09-01 00:00:00,10,0.303
1br,Wellington,2011-12-01 00:00:00,8,0.5
1br,Wellington,2012-03-01 00:00:00,16,0.41
1br,Wellington,2012-06-01 00:00:00,5,0.294
1br,Wellington,2012-09-01 00:00:00,7,0.318
1br,Wellington,2012-12-01 00:00:00,10,0.435
1br,Wellington,2013-03-01 00:00:00,6,0.353
1br,Wellington,2013-06-01 00:00:00,10,0.37
1br,Wellington,2013-09-01 00:00:00,10,0.417
1br,Wellington,2014-03-01 00:00:00,12,0.429
1br,Wellington,2014-06-01 00:00:00,6,0.222
1br,Wellington,2014-09-01 00:00:00,9,0.429
1br,Wellington,2014-12-01 00:00:00,4,0.235
1br,Wellington,2015-03-01 00:00:00,5,0.147
1br,Wellington,2015-06-01 00:00:00,4,0.138
1br,Wellington,2015-09-01 00:00:00,7,0.25
1br,Wellington,2015-12-01 00:00:00,0,0
1br,Wellington,2016-03-01 00:00:00,2,0.083
1br,Wellington,2016-06-01 00:00:00,2,0.074
1br,Wellington,2016-09-01 00:00:00,4,0.154
1br,Wellington,2016-12-01 00:00:00,4,0.211
1br,Wellington,2017-03-01 00:00:00,4,0.167
1br,Wellington,2017-09-01 00:00:00,12,0.353
1br,Wellington,2017-12-01 00:00:00,9,0.346
1br,Wellington,2018-03-01 00:00:00,13,0.406
1br,Wellington,2018-06-01 00:00:00,10,0.4
1br,Wellington,2018-09-01 00:00:00,13,0.406
1br,Wellington,2018-12-01 00:00:00,8,0.32
1br,Wellington,2019-03-01 00:00:00,3,0.125
1br,Wellington,2019-06-01 00:00:00,6,0.273
1br,Wellington,2019-09-01 00:00:00,2,0.069
1br,Wellington,2019-12-01 00:00:00,3,0.103
1br,Wellington,2020-03-01 00:00:00,1,0.053
1br,Wellington,2020-06-01 00:00:00,1,0.063
1br,Wellington,2020-09-01 00:00:00,0,0
1br,Wellington,2020-12-01 00:00:00,0,0
1br,Wellington,2021-03-01 00:00:00,1,0.048
1br,Wellington,2021-06-01 00:00:00,3,0.188
1br,Wellington,2021-09-01 00:00:00,4,0.174
1br,Wellington,2021-12-01 00:00:00,1,0.083
1br,Wellington,2022-03-01 00:00:00,0,0
1br,Wellington,2022-06-01 00:00:00,0,0
1br,Wellington,2022-09-01 00:00:00,0,0
1br,Wellington,2022-12-01 00:00:00,0,0
1br,Wellington,2023-03-01 00:00:00,1,0.071
1br,Wellington,2023-06-01 00:00:00,0,0
1br,Wellington,2023-09-01 00:00:00,1,0.083
1br,Wellington,2023-12-01 00:00:00,4,0.222
1br,Wellington,2024-03-01 00:00:00,2,0.167
1br,Wellington,2024-06-01 00:00:00,2,0.133
1br,Wellington,2024-09-01 00:00:00,4,0.19
1br,Wellington,2024-12-01 00:00:00,1,0.091
1br,Wellington,2025-03-01 00:00:00,3,0.273
1br,West Wimmera,2000-03-01 00:00:00,0,0
1br,West Wimmera,2000-06-01 00:00:00,0,0
1br,West Wimmera,2000-09-01 00:00:00,1,1
1br,West Wimmera,2000-12-01 00:00:00,0,0
1br,West Wimmera,2001-03-01 00:00:00,0,0
1br,West Wimmera,2001-06-01 00:00:00,0,0
1br,West Wimmera,2001-09-01 00:00:00,1,1
1br,West Wimmera,2001-12-01 00:00:00,0,0
1br,West Wimmera,2002-03-01 00:00:00,1,1
1br,West Wimmera,2002-06-01 00:00:00,0,0
1br,West Wimmera,2002-09-01 00:00:00,0,0
1br,West Wimmera,2002-12-01 00:00:00,0,0
1br,West Wimmera,2003-03-01 00:00:00,0,0
1br,West Wimmera,2003-06-01 00:00:00,1,1
1br,West Wimmera,2003-09-01 00:00:00,0,0
1br,West Wimmera,2003-12-01 00:00:00,0,0
1br,West Wimmera,2004-03-01 00:00:00,0,0
1br,West Wimmera,2004-06-01 00:00:00,0,0
1br,West Wimmera,2004-09-01 00:00:00,1,1
1br,West Wimmera,2004-12-01 00:00:00,0,0
1br,West Wimmera,2005-03-01 00:00:00,0,0
1br,West Wimmera,2005-06-01 00:00:00,1,1
1br,West Wimmera,2005-09-01 00:00:00,1,1
1br,West Wimmera,2005-12-01 00:00:00,0,0
1br,West Wimmera,2006-03-01 00:00:00,0,0
1br,West Wimmera,2006-06-01 00:00:00,0,0
1br,West Wimmera,2006-09-01 00:00:00,1,1
1br,West Wimmera,2006-12-01 00:00:00,0,0
1br,West Wimmera,2007-03-01 00:00:00,2,1
1br,West Wimmera,2007-06-01 00:00:00,0,0
1br,West Wimmera,2007-09-01 00:00:00,0,0
1br,West Wimmera,2007-12-01 00:00:00,2,1
1br,West Wimmera,2008-03-01 00:00:00,0,0
1br,West Wimmera,2008-06-01 00:00:00,0,0
1br,West Wimmera,2008-09-01 00:00:00,2,1
1br,West Wimmera,2008-12-01 00:00:00,0,0
1br,West Wimmera,2009-03-01 00:00:00,1,1
1br,West Wimmera,2009-06-01 00:00:00,0,0
1br,West Wimmera,2009-09-01 00:00:00,0,0
1br,West Wimmera,2009-12-01 00:00:00,0,0
1br,West Wimmera,2010-03-01 00:00:00,0,0
1br,West Wimmera,2010-06-01 00:00:00,0,0
1br,West Wimmera,2010-09-01 00:00:00,0,0
1br,West Wimmera,2010-12-01 00:00:00,0,0
1br,West Wimmera,2011-03-01 00:00:00,1,1
1br,West Wimmera,2011-06-01 00:00:00,0,0
1br,West Wimmera,2011-09-01 00:00:00,0,0
1br,West Wimmera,2011-12-01 00:00:00,0,0
1br,West Wimmera,2012-03-01 00:00:00,1,1
1br,West Wimmera,2012-06-01 00:00:00,0,0
1br,West Wimmera,2012-09-01 00:00:00,0,0
1br,West Wimmera,2012-12-01 00:00:00,0,0
1br,West Wimmera,2013-03-01 00:00:00,0,0
1br,West Wimmera,2013-06-01 00:00:00,0,0
1br,West Wimmera,2013-09-01 00:00:00,0,0
1br,West Wimmera,2014-03-01 00:00:00,0,0
1br,West Wimmera,2014-06-01 00:00:00,1,1
1br,West Wimmera,2014-09-01 00:00:00,0,0
1br,West Wimmera,2014-12-01 00:00:00,1,1
1br,West Wimmera,2015-03-01 00:00:00,1,1
1br,West Wimmera,2015-06-01 00:00:00,0,0
1br,West Wimmera,2015-09-01 00:00:00,0,0
1br,West Wimmera,2015-12-01 00:00:00,0,0
1br,West Wimmera,2016-03-01 00:00:00,1,1
1br,West Wimmera,2016-06-01 00:00:00,1,1
1br,West Wimmera,2016-09-01 00:00:00,1,1
1br,West Wimmera,2016-12-01 00:00:00,0,0
1br,West Wimmera,2017-03-01 00:00:00,3,1
1br,West Wimmera,2017-09-01 00:00:00,0,0
1br,West Wimmera,2017-12-01 00:00:00,1,1
1br,West Wimmera,2018-03-01 00:00:00,2,1
1br,West Wimmera,2018-06-01 00:00:00,1,0.5
1br,West Wimmera,2018-09-01 00:00:00,0,0
1br,West Wimmera,2018-12-01 00:00:00,1,1
1br,West Wimmera,2019-03-01 00:00:00,1,1
1br,West Wimmera,2019-06-01 00:00:00,2,1
1br,West Wimmera,2019-09-01 00:00:00,1,1
1br,West Wimmera,2019-12-01 00:00:00,0,0
1br,West Wimmera,2020-03-01 00:00:00,2,1
1br,West Wimmera,2020-06-01 00:00:00,1,1
1br,West Wimmera,2020-09-01 00:00:00,1,1
1br,West Wimmera,2020-12-01 00:00:00,0,0
1br,West Wimmera,2021-03-01 00:00:00,0,0
1br,West Wimmera,2021-06-01 00:00:00,3,1
1br,West Wimmera,2021-09-01 00:00:00,0,0
1br,West Wimmera,2021-12-01 00:00:00,0,0
1br,West Wimmera,2022-03-01 00:00:00,0,0
1br,West Wimmera,2022-06-01 00:00:00,0,0
1br,West Wimmera,2022-09-01 00:00:00,1,1
1br,West Wimmera,2022-12-01 00:00:00,3,0.75
1br,West Wimmera,2023-03-01 00:00:00,0,0
1br,West Wimmera,2023-06-01 00:00:00,2,1
1br,West Wimmera,2023-09-01 00:00:00,1,1
1br,West Wimmera,2023-12-01 00:00:00,0,0
1br,West Wimmera,2024-03-01 00:00:00,2,1
1br,West Wimmera,2024-06-01 00:00:00,1,1
1br,West Wimmera,2024-09-01 00:00:00,1,1
1br,West Wimmera,2024-12-01 00:00:00,0,0
1br,West Wimmera,2025-03-01 00:00:00,1,1
1br,Whitehorse,2000-03-01 00:00:00,20,0.182
1br,Whitehorse,2000-06-01 00:00:00,0,0
1br,Whitehorse,2000-09-01 00:00:00,6,0.092
1br,Whitehorse,2000-12-01 00:00:00,3,0.045
1br,Whitehorse,2001-03-01 00:00:00,15,0.158
1br,Whitehorse,2001-06-01 00:00:00,7,0.156
1br,Whitehorse,2001-09-01 00:00:00,12,0.214
1br,Whitehorse,2001-12-01 00:00:00,3,0.061
1br,Whitehorse,2002-03-01 00:00:00,8,0.086
1br,Whitehorse,2002-06-01 00:00:00,7,0.117
1br,Whitehorse,2002-09-01 00:00:00,12,0.171
1br,Whitehorse,2002-12-01 00:00:00,2,0.038
1br,Whitehorse,2003-03-01 00:00:00,5,0.051
1br,Whitehorse,2003-06-01 00:00:00,3,0.061
1br,Whitehorse,2003-09-01 00:00:00,12,0.164
1br,Whitehorse,2003-12-01 00:00:00,2,0.03
1br,Whitehorse,2004-03-01 00:00:00,10,0.109
1br,Whitehorse,2004-06-01 00:00:00,3,0.053
1br,Whitehorse,2004-09-01 00:00:00,3,0.051
1br,Whitehorse,2004-12-01 00:00:00,2,0.035
1br,Whitehorse,2005-03-01 00:00:00,3,0.038
1br,Whitehorse,2005-06-01 00:00:00,3,0.063
1br,Whitehorse,2005-09-01 00:00:00,4,0.056
1br,Whitehorse,2005-12-01 00:00:00,7,0.137
1br,Whitehorse,2006-03-01 00:00:00,8,0.085
1br,Whitehorse,2006-06-01 00:00:00,2,0.038
1br,Whitehorse,2006-09-01 00:00:00,11,0.147
1br,Whitehorse,2006-12-01 00:00:00,3,0.061
1br,Whitehorse,2007-03-01 00:00:00,8,0.056
1br,Whitehorse,2007-06-01 00:00:00,4,0.057
1br,Whitehorse,2007-09-01 00:00:00,10,0.118
1br,Whitehorse,2007-12-01 00:00:00,3,0.059
1br,Whitehorse,2008-03-01 00:00:00,4,0.033
1br,Whitehorse,2008-06-01 00:00:00,4,0.066
1br,Whitehorse,2008-09-01 00:00:00,5,0.059
1br,Whitehorse,2008-12-01 00:00:00,1,0.02
1br,Whitehorse,2009-03-01 00:00:00,12,0.058
1br,Whitehorse,2009-06-01 00:00:00,4,0.027
1br,Whitehorse,2009-09-01 00:00:00,3,0.023
1br,Whitehorse,2009-12-01 00:00:00,0,0
1br,Whitehorse,2010-03-01 00:00:00,5,0.029
1br,Whitehorse,2010-06-01 00:00:00,0,0
1br,Whitehorse,2010-09-01 00:00:00,8,0.073
1br,Whitehorse,2010-12-01 00:00:00,2,0.029
1br,Whitehorse,2011-03-01 00:00:00,7,0.036
1br,Whitehorse,2011-06-01 00:00:00,5,0.041
1br,Whitehorse,2011-09-01 00:00:00,3,0.028
1br,Whitehorse,2011-12-01 00:00:00,2,0.021
1br,Whitehorse,2012-03-01 00:00:00,1,0.006
1br,Whitehorse,2012-06-01 00:00:00,2,0.027
1br,Whitehorse,2012-09-01 00:00:00,3,0.028
1br,Whitehorse,2012-12-01 00:00:00,4,0.031
1br,Whitehorse,2013-03-01 00:00:00,3,0.014
1br,Whitehorse,2013-06-01 00:00:00,1,0.009
1br,Whitehorse,2013-09-01 00:00:00,0,0
1br,Whitehorse,2014-03-01 00:00:00,2,0.009
1br,Whitehorse,2014-06-01 00:00:00,4,0.031
1br,Whitehorse,2014-09-01 00:00:00,0,0
1br,Whitehorse,2014-12-01 00:00:00,1,0.009
1br,Whitehorse,2015-03-01 00:00:00,0,0
1br,Whitehorse,2015-06-01 00:00:00,0,0
1br,Whitehorse,2015-09-01 00:00:00,1,0.007
1br,Whitehorse,2015-12-01 00:00:00,0,0
1br,Whitehorse,2016-03-01 00:00:00,1,0.006
1br,Whitehorse,2016-06-01 00:00:00,1,0.006
1br,Whitehorse,2016-09-01 00:00:00,0,0
1br,Whitehorse,2016-12-01 00:00:00,0,0
1br,Whitehorse,2017-03-01 00:00:00,0,0
1br,Whitehorse,2017-09-01 00:00:00,3,0.016
1br,Whitehorse,2017-12-01 00:00:00,0,0
1br,Whitehorse,2018-03-01 00:00:00,2,0.009
1br,Whitehorse,2018-06-01 00:00:00,1,0.006
1br,Whitehorse,2018-09-01 00:00:00,2,0.011
1br,Whitehorse,2018-12-01 00:00:00,0,0
1br,Whitehorse,2019-03-01 00:00:00,2,0.01
1br,Whitehorse,2019-06-01 00:00:00,0,0
1br,Whitehorse,2019-09-01 00:00:00,0,0
1br,Whitehorse,2019-12-01 00:00:00,0,0
1br,Whitehorse,2020-03-01 00:00:00,3,0.011
1br,Whitehorse,2020-06-01 00:00:00,0,0
1br,Whitehorse,2020-09-01 00:00:00,3,0.017
1br,Whitehorse,2020-12-01 00:00:00,0,0
1br,Whitehorse,2021-03-01 00:00:00,3,0.011
1br,Whitehorse,2021-06-01 00:00:00,3,0.014
1br,Whitehorse,2021-09-01 00:00:00,7,0.03
1br,Whitehorse,2021-12-01 00:00:00,2,0.009
1br,Whitehorse,2022-03-01 00:00:00,3,0.011
1br,Whitehorse,2022-06-01 00:00:00,3,0.016
1br,Whitehorse,2022-09-01 00:00:00,5,0.021
1br,Whitehorse,2022-12-01 00:00:00,3,0.018
1br,Whitehorse,2023-03-01 00:00:00,4,0.019
1br,Whitehorse,2023-06-01 00:00:00,2,0.013
1br,Whitehorse,2023-09-01 00:00:00,0,0
1br,Whitehorse,2023-12-01 00:00:00,2,0.01
1br,Whitehorse,2024-03-01 00:00:00,2,0.009
1br,Whitehorse,2024-06-01 00:00:00,5,0.024
1br,Whitehorse,2024-09-01 00:00:00,2,0.011
1br,Whitehorse,2024-12-01 00:00:00,0,0
1br,Whitehorse,2025-03-01 00:00:00,1,0.005
1br,Whittlesea,2000-03-01 00:00:00,2,0.25
1br,Whittlesea,2000-06-01 00:00:00,1,0.25
1br,Whittlesea,2000-09-01 00:00:00,12,0.75
1br,Whittlesea,2000-12-01 00:00:00,5,0.714
1br,Whittlesea,2001-03-01 00:00:00,4,0.571
1br,Whittlesea,2001-06-01 00:00:00,3,0.6
1br,Whittlesea,2001-09-01 00:00:00,2,0.667
1br,Whittlesea,2001-12-01 00:00:00,1,0.25
1br,Whittlesea,2002-03-01 00:00:00,3,0.6
1br,Whittlesea,2002-06-01 00:00:00,3,0.333
1br,Whittlesea,2002-09-01 00:00:00,5,0.714
1br,Whittlesea,2002-12-01 00:00:00,1,0.25
1br,Whittlesea,2003-03-01 00:00:00,6,0.6
1br,Whittlesea,2003-06-01 00:00:00,3,0.429
1br,Whittlesea,2003-09-01 00:00:00,0,0
1br,Whittlesea,2003-12-01 00:00:00,1,0.25
1br,Whittlesea,2004-03-01 00:00:00,3,0.188
1br,Whittlesea,2004-06-01 00:00:00,1,0.143
1br,Whittlesea,2004-09-01 00:00:00,0,0
1br,Whittlesea,2004-12-01 00:00:00,2,0.333
1br,Whittlesea,2005-03-01 00:00:00,0,0
1br,Whittlesea,2005-06-01 00:00:00,1,0.111
1br,Whittlesea,2005-09-01 00:00:00,0,0
1br,Whittlesea,2005-12-01 00:00:00,0,0
1br,Whittlesea,2006-03-01 00:00:00,0,0
1br,Whittlesea,2006-06-01 00:00:00,0,0
1br,Whittlesea,2006-09-01 00:00:00,0,0
1br,Whittlesea,2006-12-01 00:00:00,0,0
1br,Whittlesea,2007-03-01 00:00:00,0,0
1br,Whittlesea,2007-06-01 00:00:00,1,0.125
1br,Whittlesea,2007-09-01 00:00:00,0,0
1br,Whittlesea,2007-12-01 00:00:00,1,0.143
1br,Whittlesea,2008-03-01 00:00:00,0,0
1br,Whittlesea,2008-06-01 00:00:00,1,0.111
1br,Whittlesea,2008-09-01 00:00:00,0,0
1br,Whittlesea,2008-12-01 00:00:00,1,0.333
1br,Whittlesea,2009-03-01 00:00:00,1,0.067
1br,Whittlesea,2009-06-01 00:00:00,0,0
1br,Whittlesea,2009-09-01 00:00:00,1,0.042
1br,Whittlesea,2009-12-01 00:00:00,1,0.091
1br,Whittlesea,2010-03-01 00:00:00,0,0
1br,Whittlesea,2010-06-01 00:00:00,1,0.05
1br,Whittlesea,2010-09-01 00:00:00,1,0.059
1br,Whittlesea,2010-12-01 00:00:00,0,0
1br,Whittlesea,2011-03-01 00:00:00,0,0
1br,Whittlesea,2011-06-01 00:00:00,0,0
1br,Whittlesea,2011-09-01 00:00:00,0,0
1br,Whittlesea,2011-12-01 00:00:00,0,0
1br,Whittlesea,2012-03-01 00:00:00,1,0.042
1br,Whittlesea,2012-06-01 00:00:00,1,0.042
1br,Whittlesea,2012-09-01 00:00:00,1,0.067
1br,Whittlesea,2012-12-01 00:00:00,0,0
1br,Whittlesea,2013-03-01 00:00:00,0,0
1br,Whittlesea,2013-06-01 00:00:00,2,0.087
1br,Whittlesea,2013-09-01 00:00:00,0,0
1br,Whittlesea,2014-03-01 00:00:00,0,0
1br,Whittlesea,2014-06-01 00:00:00,0,0
1br,Whittlesea,2014-09-01 00:00:00,0,0
1br,Whittlesea,2014-12-01 00:00:00,1,0.037
1br,Whittlesea,2015-03-01 00:00:00,0,0
1br,Whittlesea,2015-06-01 00:00:00,0,0
1br,Whittlesea,2015-09-01 00:00:00,0,0
1br,Whittlesea,2015-12-01 00:00:00,0,0
1br,Whittlesea,2016-03-01 00:00:00,0,0
1br,Whittlesea,2016-06-01 00:00:00,0,0
1br,Whittlesea,2016-09-01 00:00:00,0,0
1br,Whittlesea,2016-12-01 00:00:00,0,0
1br,Whittlesea,2017-03-01 00:00:00,0,0
1br,Whittlesea,2017-09-01 00:00:00,1,0.036
1br,Whittlesea,2017-12-01 00:00:00,0,0
1br,Whittlesea,2018-03-01 00:00:00,0,0
1br,Whittlesea,2018-06-01 00:00:00,0,0
1br,Whittlesea,2018-09-01 00:00:00,0,0
1br,Whittlesea,2018-12-01 00:00:00,0,0
1br,Whittlesea,2019-03-01 00:00:00,0,0
1br,Whittlesea,2019-06-01 00:00:00,0,0
1br,Whittlesea,2019-09-01 00:00:00,0,0
1br,Whittlesea,2019-12-01 00:00:00,0,0
1br,Whittlesea,2020-03-01 00:00:00,0,0
1br,Whittlesea,2020-06-01 00:00:00,0,0
1br,Whittlesea,2020-09-01 00:00:00,1,0.033
1br,Whittlesea,2020-12-01 00:00:00,0,0
1br,Whittlesea,2021-03-01 00:00:00,0,0
1br,Whittlesea,2021-06-01 00:00:00,0,0
1br,Whittlesea,2021-09-01 00:00:00,0,0
1br,Whittlesea,2021-12-01 00:00:00,0,0
1br,Whittlesea,2022-03-01 00:00:00,2,0.061
1br,Whittlesea,2022-06-01 00:00:00,1,0.03
1br,Whittlesea,2022-09-01 00:00:00,1,0.037
1br,Whittlesea,2022-12-01 00:00:00,3,0.143
1br,Whittlesea,2023-03-01 00:00:00,4,0.066
1br,Whittlesea,2023-06-01 00:00:00,1,0.042
1br,Whittlesea,2023-09-01 00:00:00,0,0
1br,Whittlesea,2023-12-01 00:00:00,0,0
1br,Whittlesea,2024-03-01 00:00:00,1,0.048
1br,Whittlesea,2024-06-01 00:00:00,0,0
1br,Whittlesea,2024-09-01 00:00:00,0,0
1br,Whittlesea,2024-12-01 00:00:00,1,0.063
1br,Whittlesea,2025-03-01 00:00:00,0,0
1br,Wodonga,2000-03-01 00:00:00,18,0.818
1br,Wodonga,2000-06-01 00:00:00,17,0.68
1br,Wodonga,2000-09-01 00:00:00,16,0.762
1br,Wodonga,2000-12-01 00:00:00,19,0.905
1br,Wodonga,2001-03-01 00:00:00,26,0.963
1br,Wodonga,2001-06-01 00:00:00,22,0.957
1br,Wodonga,2001-09-01 00:00:00,11,0.846
1br,Wodonga,2001-12-01 00:00:00,15,0.938
1br,Wodonga,2002-03-01 00:00:00,17,0.895
1br,Wodonga,2002-06-01 00:00:00,14,1
1br,Wodonga,2002-09-01 00:00:00,9,0.9
1br,Wodonga,2002-12-01 00:00:00,15,1
1br,Wodonga,2003-03-01 00:00:00,19,0.792
1br,Wodonga,2003-06-01 00:00:00,18,0.947
1br,Wodonga,2003-09-01 00:00:00,10,0.769
1br,Wodonga,2003-12-01 00:00:00,15,0.789
1br,Wodonga,2004-03-01 00:00:00,18,0.9
1br,Wodonga,2004-06-01 00:00:00,8,0.889
1br,Wodonga,2004-09-01 00:00:00,11,0.846
1br,Wodonga,2004-12-01 00:00:00,15,0.714
1br,Wodonga,2005-03-01 00:00:00,18,0.75
1br,Wodonga,2005-06-01 00:00:00,10,0.909
1br,Wodonga,2005-09-01 00:00:00,5,0.417
1br,Wodonga,2005-12-01 00:00:00,9,0.563
1br,Wodonga,2006-03-01 00:00:00,7,0.583
1br,Wodonga,2006-06-01 00:00:00,7,0.583
1br,Wodonga,2006-09-01 00:00:00,3,0.25
1br,Wodonga,2006-12-01 00:00:00,6,0.4
1br,Wodonga,2007-03-01 00:00:00,10,0.417
1br,Wodonga,2007-06-01 00:00:00,3,0.3
1br,Wodonga,2007-09-01 00:00:00,7,0.636
1br,Wodonga,2007-12-01 00:00:00,4,0.5
1br,Wodonga,2008-03-01 00:00:00,6,0.5
1br,Wodonga,2008-06-01 00:00:00,2,0.182
1br,Wodonga,2008-09-01 00:00:00,7,0.636
1br,Wodonga,2008-12-01 00:00:00,2,0.25
1br,Wodonga,2009-03-01 00:00:00,9,0.643
1br,Wodonga,2009-06-01 00:00:00,4,0.25
1br,Wodonga,2009-09-01 00:00:00,3,0.158
1br,Wodonga,2009-12-01 00:00:00,3,0.188
1br,Wodonga,2010-03-01 00:00:00,8,0.667
1br,Wodonga,2010-06-01 00:00:00,2,0.143
1br,Wodonga,2010-09-01 00:00:00,7,0.304
1br,Wodonga,2010-12-01 00:00:00,3,0.273
1br,Wodonga,2011-03-01 00:00:00,7,0.333
1br,Wodonga,2011-06-01 00:00:00,3,0.188
1br,Wodonga,2011-09-01 00:00:00,6,0.375
1br,Wodonga,2011-12-01 00:00:00,5,0.455
1br,Wodonga,2012-03-01 00:00:00,5,0.263
1br,Wodonga,2012-06-01 00:00:00,4,0.286
1br,Wodonga,2012-09-01 00:00:00,0,0
1br,Wodonga,2012-12-01 00:00:00,3,0.15
1br,Wodonga,2013-03-01 00:00:00,2,0.1
1br,Wodonga,2013-06-01 00:00:00,6,0.375
1br,Wodonga,2013-09-01 00:00:00,3,0.273
1br,Wodonga,2014-03-01 00:00:00,2,0.167
1br,Wodonga,2014-06-01 00:00:00,2,0.118
1br,Wodonga,2014-09-01 00:00:00,3,0.158
1br,Wodonga,2014-12-01 00:00:00,3,0.176
1br,Wodonga,2015-03-01 00:00:00,4,0.19
1br,Wodonga,2015-06-01 00:00:00,1,0.071
1br,Wodonga,2015-09-01 00:00:00,1,0.083
1br,Wodonga,2015-12-01 00:00:00,2,0.2
1br,Wodonga,2016-03-01 00:00:00,4,0.19
1br,Wodonga,2016-06-01 00:00:00,3,0.13
1br,Wodonga,2016-09-01 00:00:00,4,0.25
1br,Wodonga,2016-12-01 00:00:00,1,0.111
1br,Wodonga,2017-03-01 00:00:00,2,0.111
1br,Wodonga,2017-09-01 00:00:00,3,0.176
1br,Wodonga,2017-12-01 00:00:00,2,0.118
1br,Wodonga,2018-03-01 00:00:00,6,0.333
1br,Wodonga,2018-06-01 00:00:00,2,0.182
1br,Wodonga,2018-09-01 00:00:00,1,0.071
1br,Wodonga,2018-12-01 00:00:00,4,0.286
1br,Wodonga,2019-03-01 00:00:00,3,0.231
1br,Wodonga,2019-06-01 00:00:00,2,0.182
1br,Wodonga,2019-09-01 00:00:00,2,0.154
1br,Wodonga,2019-12-01 00:00:00,2,0.118
1br,Wodonga,2020-03-01 00:00:00,2,0.182
1br,Wodonga,2020-06-01 00:00:00,3,0.13
1br,Wodonga,2020-09-01 00:00:00,0,0
1br,Wodonga,2020-12-01 00:00:00,2,0.118
1br,Wodonga,2021-03-01 00:00:00,1,0.059
1br,Wodonga,2021-06-01 00:00:00,2,0.111
1br,Wodonga,2021-09-01 00:00:00,1,0.125
1br,Wodonga,2021-12-01 00:00:00,2,0.182
1br,Wodonga,2022-03-01 00:00:00,3,0.375
1br,Wodonga,2022-06-01 00:00:00,0,0
1br,Wodonga,2022-09-01 00:00:00,5,0.227
1br,Wodonga,2022-12-01 00:00:00,2,0.118
1br,Wodonga,2023-03-01 00:00:00,0,0
1br,Wodonga,2023-06-01 00:00:00,0,0
1br,Wodonga,2023-09-01 00:00:00,0,0
1br,Wodonga,2023-12-01 00:00:00,2,0.125
1br,Wodonga,2024-03-01 00:00:00,1,0.071
1br,Wodonga,2024-06-01 00:00:00,1,0.125
1br,Wodonga,2024-09-01 00:00:00,3,0.2
1br,Wodonga,2024-12-01 00:00:00,6,0.273
1br,Wodonga,2025-03-01 00:00:00,1,0.111
1br,Wyndham,2000-03-01 00:00:00,0,0
1br,Wyndham,2000-06-01 00:00:00,0,0
1br,Wyndham,2000-09-01 00:00:00,1,0.167
1br,Wyndham,2000-12-01 00:00:00,4,0.444
1br,Wyndham,2001-03-01 00:00:00,3,0.375
1br,Wyndham,2001-06-01 00:00:00,1,0.1
1br,Wyndham,2001-09-01 00:00:00,3,0.5
1br,Wyndham,2001-12-01 00:00:00,2,0.4
1br,Wyndham,2002-03-01 00:00:00,2,0.4
1br,Wyndham,2002-06-01 00:00:00,1,0.2
1br,Wyndham,2002-09-01 00:00:00,2,0.2
1br,Wyndham,2002-12-01 00:00:00,2,0.333
1br,Wyndham,2003-03-01 00:00:00,5,0.714
1br,Wyndham,2003-06-01 00:00:00,1,0.167
1br,Wyndham,2003-09-01 00:00:00,2,0.5
1br,Wyndham,2003-12-01 00:00:00,4,0.5
1br,Wyndham,2004-03-01 00:00:00,1,0.143
1br,Wyndham,2004-06-01 00:00:00,2,0.222
1br,Wyndham,2004-09-01 00:00:00,0,0
1br,Wyndham,2004-12-01 00:00:00,3,0.5
1br,Wyndham,2005-03-01 00:00:00,0,0
1br,Wyndham,2005-06-01 00:00:00,1,0.1
1br,Wyndham,2005-09-01 00:00:00,0,0
1br,Wyndham,2005-12-01 00:00:00,2,0.333
1br,Wyndham,2006-03-01 00:00:00,1,0.125
1br,Wyndham,2006-06-01 00:00:00,1,0.083
1br,Wyndham,2006-09-01 00:00:00,0,0
1br,Wyndham,2006-12-01 00:00:00,2,0.222
1br,Wyndham,2007-03-01 00:00:00,3,0.214
1br,Wyndham,2007-06-01 00:00:00,1,0.167
1br,Wyndham,2007-09-01 00:00:00,0,0
1br,Wyndham,2007-12-01 00:00:00,0,0
1br,Wyndham,2008-03-01 00:00:00,0,0
1br,Wyndham,2008-06-01 00:00:00,2,0.2
1br,Wyndham,2008-09-01 00:00:00,0,0
1br,Wyndham,2008-12-01 00:00:00,4,0.4
1br,Wyndham,2009-03-01 00:00:00,1,0.048
1br,Wyndham,2009-06-01 00:00:00,2,0.038
1br,Wyndham,2009-09-01 00:00:00,0,0
